ID,item_nr,attitude,importance,side,plausibility,university,university_short,start_date,end_date,progress,duration,language,consent,student,tuition_fee,study_continue,attention1,attention2,gender,age,comments,study,study_year,study_plan,tuition_fee2,missing_attitude,track,native_language,item,item_short
su-3,3,4,7,indifferent,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
su-3,4,1,1,against,unlikely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
su-3,5,8,8,in favor,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
su-3,6,7,7,indifferent,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
su-3,7,1,7,against,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
su-3,8,7,7,in favor,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
su-3,9,3,5,indifferent,unlikely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
su-3,10,1,1,against,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
su-3,11,1,1,against,unlikely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
su-3,12,3,3,indifferent,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
su-3,13,5,2,indifferent,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
su-3,14,6,4,indifferent,unlikely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
su-3,15,1,1,against,likely,Sunway University,su,2020-05-06T05:02:51Z,2020-05-06T05:11:25Z,100,513,EN,1,yes,6,yes,mostly,mostly not,female,18,NA,Medical Biotechnology,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
su-4,1,3,7,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
su-4,2,3,7,indifferent,likely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
su-4,3,1,9,against,likely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
su-4,4,1,9,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
su-4,5,2,8,against,likely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
su-4,6,6,6,in favor,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
su-4,7,4,6,indifferent,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
su-4,8,4,7,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
su-4,9,1,7,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
su-4,10,1,7,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
su-4,11,1,9,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
su-4,12,2,6,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
su-4,13,3,6,indifferent,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
su-4,14,1,9,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
su-4,15,3,7,against,unlikely,Sunway University,su,2020-05-06T05:08:41Z,2020-05-06T05:15:55Z,100,433,EN,1,yes,8,yes,a great deal,mostly not,male,19,NA,Biology with Psychology,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
su-5,1,5,5,indifferent,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
su-5,2,1,9,against,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
su-5,3,4,8,against,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
su-5,4,1,9,against,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
su-5,5,9,8,in favor,likely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
su-5,6,9,9,in favor,likely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
su-5,7,3,3,against,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
su-5,8,7,7,in favor,likely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
su-5,9,7,5,indifferent,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
su-5,10,2,7,indifferent,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
su-5,11,4,3,indifferent,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
su-5,12,3,7,against,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
su-5,13,7,3,indifferent,likely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
su-5,14,5,7,indifferent,likely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
su-5,15,1,9,against,unlikely,Sunway University,su,2020-05-06T06:56:28Z,2020-05-06T07:11:37Z,100,909,EN,1,yes,5,yes,a great deal,mostly not,female,19,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
su-6,1,5,7,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
su-6,2,3,8,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
su-6,3,1,9,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
su-6,4,3,7,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
su-6,5,8,8,in favor,likely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
su-6,6,5,8,indifferent,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
su-6,7,1,9,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
su-6,8,5,7,indifferent,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
su-6,9,2,7,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,"<The university> should banish sales of sodas and fast-food, including vending machines, on the campus",banish soda and fast-food
su-6,10,3,6,in favor,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should reduce the voice given to students in its decision making,reduce student voice
su-6,11,2,8,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should adopt school uniforms,adopt school uniforms
su-6,12,2,7,against,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should only fund scholarly pursuits and defund other student union activities,defund student activities
su-6,13,4,5,indifferent,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should abolish student political expression on the campus,abolish political expression
su-6,14,5,7,indifferent,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should also schedule classes on Saturday,classes on Saturday
su-6,15,5,8,indifferent,unlikely,Sunway University,su,2020-05-06T07:16:17Z,2020-05-06T07:28:08Z,100,711,EN,1,yes,7,yes,a great deal,mostly not,male,22,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should schedule more classes in the evening (after 6 PM),classes in the evening
su-7,1,1,9,against,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should reduce the length of academic holidays,reduce holidays length
su-7,2,1,9,against,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should increase the number of course hours required for graduation,increase course hours
su-7,3,1,9,against,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should raise the tuition fee for the upcoming academic year,raise tuition fee
su-7,4,1,9,against,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should schedule classes starting at 6.30am,classes at 6.30am
su-7,5,6,5,indifferent,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should introduce mandatory final exams that cover all knowledge required for the academic degree,introduce final exam
su-7,6,7,7,in favor,likely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should make attendance mandatory for seminars and lectures,mandatory attendance
su-7,7,1,9,against,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should abolish resit exams,abolish resit exams
su-7,8,1,9,against,unlikely,Sunway University,su,2020-05-06T08:19:17Z,2020-05-06T08:29:29Z,100,611,EN,1,yes,9,yes,a great deal,mostly not,male,18,NA,Biomedicine,NA,NA,NA,NA,NA,NA,<The university> should increase the difficulty of exams and coursework,increase difficulty
